timestamp,price,size,aggressor_side
2026-03-02 12:01:56.441166672,265.630000000,20,B
2026-03-02 12:01:58.459904941,265.640000000,25,B
2026-03-02 12:01:58.459904941,265.640000000,200,B
2026-03-02 12:01:58.459904941,265.640000000,100,B
2026-03-02 12:01:58.459904941,265.640000000,400,B
2026-03-02 12:01:58.459904941,265.640000000,100,B
2026-03-02 12:01:58.460264727,265.650000000,25,B
2026-03-02 12:01:58.460264727,265.650000000,20,B
2026-03-02 12:01:58.460918833,265.650000000,20,A
2026-03-02 12:02:00.702735774,265.640000000,20,A
2026-03-02 12:02:00.702735774,265.640000000,100,A
2026-03-02 12:02:00.702735774,265.640000000,108,A
2026-03-02 12:02:00.703188801,265.630000000,25,A
2026-03-02 12:02:00.703188801,265.630000000,100,A
2026-03-02 12:02:00.705002332,265.620000000,4,A
2026-03-02 12:02:00.705002682,265.620000000,16,A
2026-03-02 12:02:00.705331974,265.620000000,20,A
2026-03-02 12:02:00.761929435,265.625000000,20,B
2026-03-02 12:02:00.762193154,265.630000000,20,B
2026-03-02 12:02:01.619133671,265.635000000,20,B
2026-03-02 12:02:01.768852433,265.650000000,20,B
2026-03-02 12:02:02.458915998,265.630000000,50,A
2026-03-02 12:02:04.698491445,265.620000000,17,A
2026-03-02 12:02:04.698523356,265.620000000,83,A
2026-03-02 12:02:04.724763600,265.610000000,1,A
2026-03-02 12:02:04.741201153,265.610000000,46,A
2026-03-02 12:02:06.093773361,265.620000000,35,B
2026-03-02 12:02:06.093803816,265.620000000,20,B
2026-03-02 12:02:06.614838638,265.625000000,20,B
2026-03-02 12:02:06.615574561,265.625000000,20,B
2026-03-02 12:02:06.617746380,265.625000000,20,B
2026-03-02 12:02:07.743293231,265.620000000,175,B
2026-03-02 12:02:07.743293231,265.620000000,82,B
2026-03-02 12:02:07.743293231,265.620000000,25,B
2026-03-02 12:02:10.849756757,265.650000000,67,B
2026-03-02 12:02:10.849756757,265.650000000,400,B
2026-03-02 12:02:10.849756757,265.650000000,1,B
2026-03-02 12:02:10.850235844,265.650000000,1,B
2026-03-02 12:02:11.823475924,265.670000000,100,B
2026-03-02 12:02:11.823495724,265.670000000,100,B
2026-03-02 12:02:14.000753830,265.680000000,100,A
2026-03-02 12:02:14.000753830,265.680000000,102,A
2026-03-02 12:02:15.562704955,265.680000000,20,B
2026-03-02 12:02:15.612718887,265.690000000,200,B
2026-03-02 12:02:15.612718887,265.690000000,20,B
2026-03-02 12:02:15.612893975,265.700000000,15,B
2026-03-02 12:02:15.612893975,265.700000000,100,B
2026-03-02 12:02:17.695579443,265.710000000,10,A
2026-03-02 12:02:17.695579443,265.710000000,25,A
2026-03-02 12:02:17.695579443,265.710000000,40,A
2026-03-02 12:02:21.490666420,265.700000000,100,A
2026-03-02 12:02:21.490666420,265.700000000,25,A
2026-03-02 12:02:21.490666420,265.700000000,186,A
2026-03-02 12:02:21.490666420,265.700000000,26,A
2026-03-02 12:02:21.490691119,265.700000000,1,A
2026-03-02 12:02:21.491378710,265.700000000,20,B
2026-03-02 12:02:21.491378710,265.710000000,25,B
2026-03-02 12:02:21.491378710,265.710000000,10,B
2026-03-02 12:02:21.491378710,265.710000000,10,B
2026-03-02 12:02:21.491378710,265.710000000,10,B
2026-03-02 12:02:21.500623619,265.710000000,20,B
2026-03-02 12:02:21.501394804,265.720000000,1,B
2026-03-02 12:02:21.509866546,265.720000000,100,B
2026-03-02 12:02:21.521595063,265.720000000,100,B
2026-03-02 12:02:21.660710229,265.715000000,8,A
2026-03-02 12:02:22.023311595,265.700000000,200,A
2026-03-02 12:02:22.023311595,265.700000000,25,A
2026-03-02 12:02:22.023311595,265.700000000,9,A
2026-03-02 12:02:22.023333455,265.700000000,92,A
2026-03-02 12:02:23.025827382,265.700000000,20,B
2026-03-02 12:02:23.025827382,265.700000000,25,B
2026-03-02 12:02:23.025827382,265.710000000,25,B
2026-03-02 12:02:23.025827382,265.710000000,10,B
2026-03-02 12:02:23.025827382,265.720000000,10,B
2026-03-02 12:02:23.025827382,265.720000000,25,B
2026-03-02 12:02:23.025827382,265.720000000,25,B
2026-03-02 12:02:23.025827382,265.720000000,100,B
2026-03-02 12:02:23.025827382,265.720000000,25,B
2026-03-02 12:02:23.382959911,265.705000000,50,A
2026-03-02 12:02:23.382959911,265.705000000,50,A
2026-03-02 12:02:23.400144109,265.690000000,20,A
2026-03-02 12:02:23.414066635,265.680000000,100,A
2026-03-02 12:02:23.414087359,265.680000000,1,A
2026-03-02 12:02:23.414113095,265.680000000,20,A
2026-03-02 12:02:23.414502468,265.690000000,25,B
2026-03-02 12:02:23.414502468,265.690000000,10,B
2026-03-02 12:02:23.599830285,265.690000000,18,B
2026-03-02 12:02:25.398026477,265.700000000,100,A
2026-03-02 12:02:26.816232531,265.695000000,4,A
2026-03-02 12:02:30.309420284,265.700000000,20,B
2026-03-02 12:02:30.309420284,265.700000000,25,B
2026-03-02 12:02:30.309420284,265.700000000,400,B
2026-03-02 12:02:33.339911888,265.720000000,1,B
2026-03-02 12:02:33.339932236,265.720000000,19,B
2026-03-02 12:02:34.003537873,265.730000000,30,B
2026-03-02 12:02:34.003537873,265.730000000,50,B
2026-03-02 12:02:34.003537873,265.730000000,20,B
2026-03-02 12:02:34.003543625,265.740000000,10,B
2026-03-02 12:02:34.003543625,265.740000000,25,B
2026-03-02 12:02:34.003543625,265.740000000,40,B
2026-03-02 12:02:34.003543625,265.740000000,6,B
2026-03-02 12:02:34.003543625,265.740000000,25,B
2026-03-02 12:02:34.003997691,265.750000000,14,B
2026-03-02 12:02:34.003997691,265.750000000,1,B
2026-03-02 12:02:34.004454888,265.760000000,20,B
2026-03-02 12:02:34.005141667,265.760000000,50,A
2026-03-02 12:02:34.005141667,265.760000000,10,A
2026-03-02 12:02:34.005141667,265.760000000,25,A
2026-03-02 12:02:34.109286901,265.740000000,100,A
2026-03-02 12:02:34.362766609,265.745000000,100,B
2026-03-02 12:02:34.362766609,265.750000000,100,B
2026-03-02 12:02:34.362766609,265.760000000,20,B
2026-03-02 12:02:34.362766609,265.760000000,11,B
2026-03-02 12:02:34.362789478,265.760000000,1,B
2026-03-02 12:02:34.362927487,265.740000000,12,A
2026-03-02 12:02:34.362927487,265.740000000,25,A
2026-03-02 12:02:34.362927487,265.740000000,10,A
2026-03-02 12:02:34.415838446,265.730000000,100,A
2026-03-02 12:02:36.438652925,265.740000000,20,B
2026-03-02 12:02:36.438652925,265.740000000,12,B
2026-03-02 12:02:36.438673698,265.740000000,31,B
2026-03-02 12:02:36.438675241,265.740000000,1,B
2026-03-02 12:02:41.223719151,265.730000000,100,A
2026-03-02 12:02:41.223719151,265.730000000,21,A
2026-03-02 12:02:41.223719151,265.730000000,106,A
2026-03-02 12:02:41.223719151,265.730000000,100,A
2026-03-02 12:02:41.223719151,265.730000000,1,A
2026-03-02 12:02:41.223719151,265.730000000,25,A
2026-03-02 12:02:41.223719151,265.730000000,410,A
2026-03-02 12:02:41.223741378,265.730000000,190,A
2026-03-02 12:02:41.224190571,265.720000000,2,A
2026-03-02 12:02:41.224190571,265.720000000,10,A
2026-03-02 12:02:41.224190571,265.720000000,33,A
2026-03-02 12:02:41.224190571,265.720000000,200,A
2026-03-02 12:02:41.224242149,265.720000000,20,A
2026-03-02 12:02:41.224262237,265.720000000,158,A
2026-03-02 12:02:41.224263418,265.720000000,100,A
2026-03-02 12:02:41.831018884,265.710000000,94,B
2026-03-02 12:02:41.831039337,265.710000000,81,B
2026-03-02 12:02:43.731660083,265.730000000,20,B
2026-03-02 12:02:43.731660083,265.730000000,21,B
2026-03-02 12:02:44.603449189,265.750000000,1,B
2026-03-02 12:02:44.603728037,265.750000000,3,B
2026-03-02 12:02:44.606284834,265.760000000,200,B
2026-03-02 12:02:44.606466996,265.770000000,1,B
2026-03-02 12:02:44.606466996,265.770000000,20,B
2026-03-02 12:02:45.196639511,265.760000000,100,A
2026-03-02 12:02:45.221850480,265.760000000,20,A
2026-03-02 12:02:45.432809641,265.750000000,104,A
2026-03-02 12:02:45.432809641,265.750000000,4,A
2026-03-02 12:02:45.435777269,265.720000000,25,A
2026-03-02 12:02:45.467233142,265.715000000,100,A
2026-03-02 12:02:46.119743371,265.700000000,25,A
2026-03-02 12:02:46.119743371,265.700000000,18,A
2026-03-02 12:02:46.381543332,265.690000000,100,A
2026-03-02 12:02:46.381791504,265.680000000,100,A
2026-03-02 12:02:46.496813377,265.675000000,60,A
2026-03-02 12:02:46.496813377,265.670000000,100,A
2026-03-02 12:02:46.496888254,265.670000000,100,B
2026-03-02 12:02:46.496888254,265.670000000,159,B
2026-03-02 12:02:46.496908854,265.670000000,84,B
2026-03-02 12:02:46.496909950,265.670000000,1,B
2026-03-02 12:02:46.496922939,265.670000000,15,B
2026-03-02 12:02:46.496922939,265.670000000,35,B
2026-03-02 12:02:46.496931869,265.670000000,16,B
2026-03-02 12:02:46.496935137,265.670000000,16,B
2026-03-02 12:02:46.496937343,265.670000000,15,B
2026-03-02 12:02:46.496942813,265.670000000,18,B
2026-03-02 12:02:46.496942813,265.670000000,82,B
2026-03-02 12:02:46.496958763,265.670000000,18,B
2026-03-02 12:02:46.496958763,265.670000000,70,B
2026-03-02 12:02:46.500209509,265.680000000,161,B
2026-03-02 12:02:48.171598154,265.690000000,5,B
2026-03-02 12:02:49.171501725,265.720000000,20,B
2026-03-02 12:02:50.634025341,265.720000000,100,B
2026-03-02 12:02:50.634038908,265.710000000,100,A
2026-03-02 12:02:50.634038908,265.710000000,24,A
2026-03-02 12:02:50.634038908,265.710000000,102,A
2026-03-02 12:02:50.634038908,265.710000000,10,A
2026-03-02 12:02:50.646566128,265.710000000,26,B
2026-03-02 12:02:51.320300366,265.700000000,90,A
2026-03-02 12:02:51.320323205,265.700000000,1,A
2026-03-02 12:02:51.320323628,265.700000000,9,A
2026-03-02 12:02:51.320323628,265.700000000,41,A
2026-03-02 12:02:51.321027398,265.710000000,20,B
2026-03-02 12:02:51.325303256,265.710000000,2,B
2026-03-02 12:02:52.954458029,265.720000000,15,B
2026-03-02 12:02:52.955165756,265.730000000,200,B
2026-03-02 12:02:52.955165756,265.730000000,35,B
2026-03-02 12:02:53.078735587,265.730000000,1,A
2026-03-02 12:02:53.930024501,265.730000000,32,A
2026-03-02 12:02:53.930024501,265.730000000,25,A
2026-03-02 12:02:55.127993357,265.720000000,6,B
2026-03-02 12:02:55.440874860,265.720000000,14,B
2026-03-02 12:02:55.440874860,265.720000000,4,B
2026-03-02 12:02:55.440896066,265.720000000,48,B
2026-03-02 12:02:56.271583494,265.720000000,4,B
2026-03-02 12:02:57.991104724,265.700000000,62,A
2026-03-02 12:02:57.991104724,265.700000000,100,A
2026-03-02 12:02:59.862558857,265.695000000,100,A
2026-03-02 12:03:00.962157540,265.700000000,5,B
2026-03-02 12:03:00.962168350,265.700000000,15,B
2026-03-02 12:03:00.962168350,265.700000000,40,B
2026-03-02 12:03:00.962168350,265.700000000,100,B
2026-03-02 12:03:01.038791833,265.710000000,20,B
2026-03-02 12:03:01.158434553,265.710000000,20,B
2026-03-02 12:03:01.158434553,265.710000000,20,B
2026-03-02 12:03:01.159188225,265.720000000,1,B
2026-03-02 12:03:01.159188225,265.720000000,20,B
2026-03-02 12:03:01.174275846,265.730000000,20,B
2026-03-02 12:03:02.217927581,265.710000000,20,B
2026-03-02 12:03:03.184782547,265.700000000,100,A
2026-03-02 12:03:03.184809550,265.690000000,19,A
2026-03-02 12:03:03.833352032,265.690000000,2,B
2026-03-02 12:03:03.833372353,265.690000000,18,B
2026-03-02 12:03:03.838133579,265.690000000,38,B
2026-03-02 12:03:04.409750854,265.680000000,2,A
2026-03-02 12:03:04.409750854,265.680000000,83,A
2026-03-02 12:03:04.409776689,265.680000000,1,A
2026-03-02 12:03:04.409813151,265.680000000,16,A
2026-03-02 12:03:04.409813151,265.680000000,83,A
2026-03-02 12:03:04.409813151,265.680000000,20,A
2026-03-02 12:03:04.971134149,265.690000000,20,B
2026-03-02 12:03:04.971134149,265.690000000,20,B
2026-03-02 12:03:05.027969219,265.690000000,42,B
2026-03-02 12:03:05.028016939,265.690000000,58,B
2026-03-02 12:03:05.028016939,265.680000000,107,A
2026-03-02 12:03:05.028077066,265.680000000,100,A
2026-03-02 12:03:05.029410097,265.680000000,20,B
2026-03-02 12:03:05.038570659,265.680000000,20,B
2026-03-02 12:03:05.049045398,265.690000000,20,B
2026-03-02 12:03:05.049293610,265.690000000,20,B
2026-03-02 12:03:05.049545072,265.690000000,20,B
2026-03-02 12:03:05.049814235,265.690000000,20,B
2026-03-02 12:03:05.059445564,265.680000000,25,A
2026-03-02 12:03:05.059445564,265.680000000,40,A
2026-03-02 12:03:06.591940598,265.700000000,20,B
2026-03-02 12:03:06.628303488,265.700000000,50,A
2026-03-02 12:03:07.338088521,265.700000000,20,B
2026-03-02 12:03:07.338414862,265.700000000,3,B
2026-03-02 12:03:07.908943448,265.710000000,200,B
2026-03-02 12:03:07.908963459,265.710000000,1,B
2026-03-02 12:03:07.908966195,265.710000000,20,B
2026-03-02 12:03:07.908993709,265.710000000,179,B
2026-03-02 12:03:07.908993709,265.710000000,20,B
2026-03-02 12:03:07.908995553,265.710000000,179,B
2026-03-02 12:03:09.217101713,265.700000000,100,A
2026-03-02 12:03:10.051728203,265.695000000,100,A
2026-03-02 12:03:11.209217028,265.700000000,20,B
2026-03-02 12:03:11.679515979,265.690000000,83,A
2026-03-02 12:03:11.679536532,265.690000000,17,A
2026-03-02 12:03:11.685827984,265.680000000,25,A
2026-03-02 12:03:11.686277484,265.680000000,36,B
2026-03-02 12:03:11.686298032,265.680000000,1,B
2026-03-02 12:03:11.686330818,265.680000000,19,B
2026-03-02 12:03:11.686330818,265.680000000,1,B
2026-03-02 12:03:13.596256214,265.670000000,22,A
2026-03-02 12:03:13.596278090,265.670000000,22,A
2026-03-02 12:03:13.596283368,265.670000000,56,A
2026-03-02 12:03:13.596283368,265.670000000,100,A
2026-03-02 12:03:14.161799288,265.670000000,100,A
2026-03-02 12:03:15.209912673,265.670000000,160,A
2026-03-02 12:03:15.682091066,265.680000000,20,B
2026-03-02 12:03:15.682091066,265.680000000,50,B
2026-03-02 12:03:15.682126495,265.690000000,25,B
2026-03-02 12:03:15.682126495,265.690000000,10,B
2026-03-02 12:03:15.682126495,265.690000000,1,B
2026-03-02 12:03:15.682126495,265.690000000,392,B
2026-03-02 12:03:15.682129188,265.690000000,9,B
2026-03-02 12:03:15.682129188,265.690000000,20,B
2026-03-02 12:03:15.682563178,265.700000000,20,B
2026-03-02 12:03:15.682610986,265.700000000,80,B
2026-03-02 12:03:15.682610986,265.700000000,20,B
2026-03-02 12:03:15.682615554,265.700000000,100,B
2026-03-02 12:03:15.682860638,265.690000000,51,B
2026-03-02 12:03:15.682860638,265.700000000,390,B
2026-03-02 12:03:15.682860638,265.700000000,100,B
2026-03-02 12:03:15.682860638,265.700000000,49,B
2026-03-02 12:03:15.682872450,265.690000000,50,A
2026-03-02 12:03:15.682872450,265.690000000,1,A
2026-03-02 12:03:18.169603460,265.690000000,100,A
2026-03-02 12:03:18.169603460,265.690000000,104,A
2026-03-02 12:03:18.182253166,265.680000000,20,B
2026-03-02 12:03:18.430509759,265.690000000,1,B
2026-03-02 12:03:18.430530782,265.690000000,19,B
2026-03-02 12:03:19.986908057,265.660000000,1,A
2026-03-02 12:03:19.986908057,265.660000000,100,A
2026-03-02 12:03:19.992400712,265.650000000,20,B
2026-03-02 12:03:19.992400712,265.650000000,10,B
2026-03-02 12:03:19.992400712,265.650000000,100,B
2026-03-02 12:03:19.992400712,265.650000000,20,B
2026-03-02 12:03:19.993683003,265.650000000,1,B
2026-03-02 12:03:19.993683003,265.650000000,20,B
2026-03-02 12:03:20.020279560,265.650000000,100,A
2026-03-02 12:03:20.020279560,265.650000000,100,A
2026-03-02 12:03:21.050802059,265.680000000,1,B
2026-03-02 12:03:21.320318512,265.700000000,30,B
2026-03-02 12:03:21.320338461,265.700000000,125,B
2026-03-02 12:03:23.783201930,265.710000000,30,B
2026-03-02 12:03:23.783201930,265.710000000,126,B
2026-03-02 12:03:23.783201930,265.710000000,18,B
2026-03-02 12:03:23.783224767,265.710000000,1,B
2026-03-02 12:03:23.784150725,265.710000000,1,B
2026-03-02 12:03:24.132625282,265.710000000,40,A
2026-03-02 12:03:24.132652547,265.710000000,1,A
2026-03-02 12:03:24.132660083,265.710000000,58,A
2026-03-02 12:03:24.791111037,265.720000000,5,B
2026-03-02 12:03:24.791111037,265.720000000,6,B
2026-03-02 12:03:24.791111037,265.720000000,13,B
2026-03-02 12:03:26.357675042,265.740000000,1,B
2026-03-02 12:03:26.357927273,265.740000000,100,B
2026-03-02 12:03:27.051138219,265.750000000,25,B
2026-03-02 12:03:27.051158686,265.750000000,1,B
2026-03-02 12:03:27.807737363,265.740000000,100,A
2026-03-02 12:03:27.807737363,265.740000000,25,A
2026-03-02 12:03:27.808253897,265.730000000,100,A
2026-03-02 12:03:27.808253897,265.730000000,104,A
2026-03-02 12:03:27.816329848,265.730000000,66,A
2026-03-02 12:03:27.816350667,265.730000000,1,A
2026-03-02 12:03:29.547356396,265.730000000,25,A
2026-03-02 12:03:29.547377046,265.730000000,1,A
2026-03-02 12:03:29.551197680,265.730000000,7,A
2026-03-02 12:03:29.561329099,265.720000000,99,A
2026-03-02 12:03:29.561329099,265.720000000,200,A
2026-03-02 12:03:30.746041147,265.710000000,1,A
2026-03-02 12:03:31.921562792,265.720000000,10,B
2026-03-02 12:03:31.951392526,265.740000000,2,B
2026-03-02 12:03:31.951392526,265.740000000,25,B
2026-03-02 12:03:32.212959485,265.750000000,12,B
2026-03-02 12:03:32.213233347,265.750000000,99,B
2026-03-02 12:03:32.258190518,265.760000000,100,B
2026-03-02 12:03:34.175485427,265.770000000,2,B
2026-03-02 12:03:34.226335999,265.770000000,98,B
2026-03-02 12:03:34.226335999,265.770000000,5,B
2026-03-02 12:03:34.226335999,265.770000000,100,B
2026-03-02 12:03:34.226335999,265.770000000,17,B
2026-03-02 12:03:34.226359570,265.770000000,1,B
2026-03-02 12:03:34.226360667,265.770000000,82,B
2026-03-02 12:03:34.226808896,265.770000000,100,A
2026-03-02 12:03:35.095600080,265.770000000,50,A
2026-03-02 12:03:36.277532887,265.770000000,21,A
2026-03-02 12:03:36.277591508,265.770000000,79,A
2026-03-02 12:03:36.277614674,265.760000000,100,A
2026-03-02 12:03:36.277614674,265.760000000,46,A
2026-03-02 12:03:36.277624757,265.770000000,126,B
2026-03-02 12:03:36.277647540,265.760000000,1,B
2026-03-02 12:03:36.277714642,265.760000000,10,B
2026-03-02 12:03:36.277735779,265.760000000,89,B
2026-03-02 12:03:36.277735779,265.760000000,100,B
2026-03-02 12:03:36.287253662,265.760000000,51,A
2026-03-02 12:03:36.287253662,265.760000000,1,A
2026-03-02 12:03:38.771573992,265.760000000,8,B
2026-03-02 12:03:40.439111735,265.760000000,3,B
2026-03-02 12:03:40.439147974,265.760000000,17,B
2026-03-02 12:03:41.690703801,265.750000000,200,A
2026-03-02 12:03:41.690703801,265.750000000,108,A
2026-03-02 12:03:41.690703801,265.750000000,189,A
2026-03-02 12:03:41.691268816,265.740000000,52,A
2026-03-02 12:03:41.694029483,265.730000000,35,A
2026-03-02 12:03:41.694051216,265.730000000,35,A
2026-03-02 12:03:41.694075706,265.730000000,65,A
2026-03-02 12:03:42.354457097,265.730000000,101,B
2026-03-02 12:03:42.354457097,265.730000000,20,B
2026-03-02 12:03:42.354457097,265.730000000,20,B
2026-03-02 12:03:42.355740093,265.740000000,1,B
2026-03-02 12:03:43.206636524,265.710000000,25,A
2026-03-02 12:03:43.206636524,265.710000000,54,A
2026-03-02 12:03:43.206636524,265.710000000,10,A
2026-03-02 12:03:43.206659091,265.710000000,1,A
2026-03-02 12:03:43.206784168,265.720000000,20,B
2026-03-02 12:03:43.206784168,265.720000000,25,B
2026-03-02 12:03:43.206784168,265.720000000,43,B
2026-03-02 12:03:43.206808156,265.720000000,1,B
2026-03-02 12:03:43.224901544,265.710000000,36,A
2026-03-02 12:03:43.224901544,265.710000000,25,A
2026-03-02 12:03:43.506510282,265.700000000,51,A
2026-03-02 12:03:43.506510282,265.700000000,120,A
2026-03-02 12:03:43.506510282,265.700000000,25,A
2026-03-02 12:03:43.506623388,265.690000000,100,A
2026-03-02 12:03:44.479132899,265.670000000,25,B
2026-03-02 12:03:44.854408208,265.680000000,20,B
2026-03-02 12:03:44.914148530,265.680000000,20,B
2026-03-02 12:03:44.983388542,265.680000000,20,B
2026-03-02 12:03:48.180207914,265.690000000,1,B
2026-03-02 12:03:48.180207914,265.690000000,20,B
2026-03-02 12:03:48.197266900,265.700000000,20,B
2026-03-02 12:03:48.197760053,265.700000000,5,B
2026-03-02 12:03:48.226359860,265.690000000,10,A
2026-03-02 12:03:48.226359860,265.690000000,15,A
2026-03-02 12:03:48.226415061,265.690000000,1,A
2026-03-02 12:03:48.229058934,265.680000000,60,A
2026-03-02 12:03:50.014921373,265.680000000,1,B
2026-03-02 12:03:51.450412823,265.670000000,2,A
2026-03-02 12:03:51.450412823,265.670000000,100,A
2026-03-02 12:03:51.472731639,265.660000000,103,A
2026-03-02 12:03:51.472731639,265.660000000,4,A
2026-03-02 12:03:52.138951314,265.660000000,20,B
2026-03-02 12:03:53.191803119,265.670000000,1,B
2026-03-02 12:03:53.191829413,265.670000000,19,B
2026-03-02 12:03:53.191829413,265.670000000,1,B
2026-03-02 12:03:53.674965921,265.680000000,20,B
2026-03-02 12:03:55.757478404,265.700000000,20,B
2026-03-02 12:03:55.758508884,265.710000000,2,B
2026-03-02 12:03:55.758529424,265.710000000,18,B
2026-03-02 12:03:55.875466889,265.720000000,20,B
2026-03-02 12:03:56.727456246,265.730000000,20,B
2026-03-02 12:03:56.727456246,265.730000000,20,B
2026-03-02 12:03:56.729105779,265.740000000,20,B
2026-03-02 12:03:56.729105779,265.740000000,20,B
2026-03-02 12:03:57.088116362,265.750000000,5,B
2026-03-02 12:03:57.088116362,265.750000000,20,B
2026-03-02 12:03:58.259988590,265.760000000,5,B
2026-03-02 12:03:59.945324239,265.780000000,5,B
2026-03-02 12:03:59.945324239,265.780000000,1,B
2026-03-02 12:03:59.945324239,265.780000000,20,B
2026-03-02 12:04:00.288670748,265.790000000,6,B
2026-03-02 12:04:00.318501150,265.780000000,4,A
2026-03-02 12:04:00.989189282,265.770000000,100,A
2026-03-02 12:04:02.438042199,265.760000000,16,A
2026-03-02 12:04:05.995448706,265.780000000,20,B
2026-03-02 12:04:05.995448706,265.780000000,100,B
2026-03-02 12:04:05.995448706,265.780000000,20,B
2026-03-02 12:04:06.685799494,265.790000000,20,B
2026-03-02 12:04:06.698439077,265.800000000,29,B
2026-03-02 12:04:06.698439077,265.800000000,5,B
2026-03-02 12:04:08.507158784,265.840000000,10,B
2026-03-02 12:04:08.837824939,265.870000000,10,B
2026-03-02 12:04:08.963690623,265.880000000,1,B
2026-03-02 12:04:09.154486760,265.900000000,5,B
2026-03-02 12:04:10.157090588,265.920000000,3,B
2026-03-02 12:04:10.157347087,265.920000000,32,B
2026-03-02 12:04:10.158014197,265.930000000,20,B
2026-03-02 12:04:10.158014197,265.930000000,2,B
2026-03-02 12:04:10.158014197,265.930000000,25,B
2026-03-02 12:04:10.158014197,265.930000000,20,B
2026-03-02 12:04:10.327167646,265.920000000,25,A
2026-03-02 12:04:10.658559200,265.930000000,10,B
2026-03-02 12:04:10.658559200,265.930000000,20,B
2026-03-02 12:04:11.453301149,265.940000000,1,B
2026-03-02 12:04:11.453301149,265.940000000,20,B
2026-03-02 12:04:11.453301149,265.940000000,1,B
2026-03-02 12:04:11.453324348,265.940000000,1,B
2026-03-02 12:04:11.506306858,265.930000000,25,A
2026-03-02 12:04:12.618674254,265.920000000,100,A
2026-03-02 12:04:12.618674254,265.920000000,100,A
2026-03-02 12:04:12.618674254,265.920000000,100,A
2026-03-02 12:04:12.618696541,265.920000000,6,A
2026-03-02 12:04:12.618696541,265.920000000,100,A
2026-03-02 12:04:12.630068984,265.930000000,77,B
2026-03-02 12:04:15.357689638,265.940000000,1,B
2026-03-02 12:04:16.029722645,265.940000000,20,B
2026-03-02 12:04:16.029749073,265.940000000,41,B
2026-03-02 12:04:16.048878374,265.940000000,10,A
2026-03-02 12:04:16.048878374,265.940000000,41,A
2026-03-02 12:04:17.029209752,265.950000000,2,B
2026-03-02 12:04:17.029209752,265.950000000,1,B
2026-03-02 12:04:17.029209752,265.950000000,50,B
2026-03-02 12:04:17.314026756,265.960000000,20,B
2026-03-02 12:04:17.926006953,265.960000000,10,B
2026-03-02 12:04:18.103144487,265.960000000,100,B
2026-03-02 12:04:18.249128077,265.980000000,10,B
2026-03-02 12:04:18.249128077,265.980000000,1,B
2026-03-02 12:04:18.249128077,265.980000000,1,B
2026-03-02 12:04:18.249128077,265.980000000,10,B
2026-03-02 12:04:18.249601926,265.990000000,1,B
2026-03-02 12:04:18.249601926,265.990000000,1,B
2026-03-02 12:04:18.249601926,265.990000000,1,B
2026-03-02 12:04:18.249601926,265.990000000,1,B
2026-03-02 12:04:18.582675459,265.980000000,10,A
2026-03-02 12:04:18.644322290,265.980000000,9,A
2026-03-02 12:04:18.682354522,265.980000000,10,A
2026-03-02 12:04:18.821389139,265.980000000,10,A
2026-03-02 12:04:18.821389139,265.980000000,100,A
2026-03-02 12:04:19.522091111,265.970000000,100,A
2026-03-02 12:04:19.801954043,265.970000000,75,A
2026-03-02 12:04:19.814409888,265.980000000,15,B
2026-03-02 12:04:20.797400823,265.970000000,109,A
2026-03-02 12:04:20.797400823,265.970000000,100,A
2026-03-02 12:04:20.797652398,265.970000000,3,B
2026-03-02 12:04:25.580121615,265.950000000,100,A
2026-03-02 12:04:25.580121615,265.950000000,250,A
2026-03-02 12:04:25.580233879,265.940000000,3,A
2026-03-02 12:04:25.580233879,265.940000000,100,A
2026-03-02 12:04:26.474850490,265.940000000,20,B
2026-03-02 12:04:26.474850490,265.940000000,25,B
2026-03-02 12:04:27.845236578,265.970000000,25,B
2026-03-02 12:04:27.845257887,265.970000000,10,B
2026-03-02 12:04:27.845257887,265.970000000,25,B
2026-03-02 12:04:30.822614235,265.960000000,100,A
2026-03-02 12:04:32.633361575,265.970000000,25,B
2026-03-02 12:04:32.633361575,265.970000000,20,B
2026-03-02 12:04:32.633361575,265.970000000,1,B
2026-03-02 12:04:32.656752480,265.970000000,1,B
2026-03-02 12:04:35.656618534,265.960000000,100,A
2026-03-02 12:04:35.656618534,265.960000000,101,A
2026-03-02 12:04:35.658312635,265.950000000,105,A
2026-03-02 12:04:36.964083560,265.950000000,1,A
2026-03-02 12:04:36.964083560,265.950000000,25,A
2026-03-02 12:04:36.964083560,265.940000000,3,A
2026-03-02 12:04:36.964083560,265.940000000,20,A
2026-03-02 12:04:37.002651891,265.960000000,7,B
2026-03-02 12:04:45.607247127,265.930000000,1,A
2026-03-02 12:04:45.607247127,265.930000000,31,A
2026-03-02 12:04:45.607268636,265.930000000,1,A
2026-03-02 12:04:45.607273599,265.930000000,68,A
2026-03-02 12:04:45.607273599,265.930000000,1,A
2026-03-02 12:04:45.607273599,265.930000000,71,A
2026-03-02 12:04:45.607296243,265.930000000,31,A
2026-03-02 12:04:45.607296243,265.930000000,49,A
2026-03-02 12:04:45.607329041,265.930000000,31,A
2026-03-02 12:04:45.607663844,265.930000000,20,A
2026-03-02 12:04:45.627707062,265.935000000,100,B
2026-03-02 12:04:45.638941172,265.930000000,100,A
2026-03-02 12:04:50.879608550,265.930000000,100,A
2026-03-02 12:04:50.879608550,265.920000000,10,A
2026-03-02 12:04:50.879608550,265.920000000,25,A
2026-03-02 12:04:50.879608550,265.920000000,1,A
