timestamp,market_buy_volume,market_buy_n,market_sell_volume,market_sell_n,limit_buy_volume,limit_buy_n,limit_sell_volume,limit_sell_n,withdraw_buy_volume,withdraw_buy_n,withdraw_sell_volume,withdraw_sell_n
2026-03-02 12:00:00.013784107,0,0,0,0,0,0,0,0,0,0,1,1
2026-03-02 12:00:00.020758854,0,0,0,0,0,0,17,1,0,0,0,0
2026-03-02 12:00:00.022836283,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.030056250,0,0,0,0,25,1,0,0,0,0,0,0
2026-03-02 12:00:00.036864520,0,0,0,0,0,0,0,0,25,1,0,0
2026-03-02 12:00:00.036908554,0,0,0,0,0,0,100,1,0,0,0,0
2026-03-02 12:00:00.036983444,0,0,0,0,0,0,0,0,50,1,0,0
2026-03-02 12:00:00.038190054,0,0,0,0,0,0,20,1,0,0,0,0
2026-03-02 12:00:00.038231768,0,0,0,0,0,0,10,1,0,0,0,0
2026-03-02 12:00:00.038235519,0,0,0,0,0,0,0,0,0,0,10,1
2026-03-02 12:00:00.038247842,0,0,0,0,0,0,0,0,0,0,10,1
2026-03-02 12:00:00.038257375,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.038258646,0,0,0,0,0,0,0,0,0,0,20,1
2026-03-02 12:00:00.038260675,0,0,0,0,0,0,20,1,0,0,0,0
2026-03-02 12:00:00.038291157,0,0,0,0,0,0,50,1,0,0,0,0
2026-03-02 12:00:00.038292449,0,0,0,0,0,0,18,1,0,0,0,0
2026-03-02 12:00:00.038296175,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.038300976,0,0,107,1,0,0,0,0,0,0,0,0
2026-03-02 12:00:00.038303125,0,0,0,0,0,0,43,1,0,0,0,0
2026-03-02 12:00:00.038304614,0,0,0,0,0,0,0,0,25,1,0,0
2026-03-02 12:00:00.038307901,0,0,107,2,0,0,0,0,0,0,0,0
2026-03-02 12:00:00.038309606,0,0,56,1,0,0,0,0,0,0,0,0
2026-03-02 12:00:00.038312910,0,0,0,0,0,0,100,1,0,0,0,0
2026-03-02 12:00:00.038326463,0,0,0,0,0,0,100,1,0,0,0,0
2026-03-02 12:00:00.038326658,0,0,1,1,0,0,0,0,0,0,0,0
2026-03-02 12:00:00.038342583,0,0,0,0,0,0,43,1,0,0,0,0
2026-03-02 12:00:00.038353255,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.038353481,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.038362362,0,0,0,0,0,0,0,0,25,1,0,0
2026-03-02 12:00:00.038363618,0,0,0,0,0,0,50,1,0,0,0,0
2026-03-02 12:00:00.038392203,0,0,0,0,0,0,0,0,0,0,20,1
2026-03-02 12:00:00.038393209,0,0,0,0,0,0,100,1,0,0,0,0
2026-03-02 12:00:00.038393338,0,0,0,0,0,0,20,1,0,0,0,0
2026-03-02 12:00:00.038411173,0,0,0,0,25,1,0,0,0,0,0,0
2026-03-02 12:00:00.038434018,0,0,0,0,0,0,0,0,10,1,0,0
2026-03-02 12:00:00.038434530,0,0,0,0,0,0,0,0,10,1,0,0
2026-03-02 12:00:00.038451330,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.038452735,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.038454673,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.038456368,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.038456769,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.038506116,0,0,0,0,0,0,0,0,0,0,10,1
2026-03-02 12:00:00.038506352,0,0,0,0,0,0,10,1,0,0,0,0
2026-03-02 12:00:00.038564715,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.038574547,0,0,0,0,0,0,18,1,0,0,0,0
2026-03-02 12:00:00.038613016,0,0,0,0,0,0,10,1,0,0,0,0
2026-03-02 12:00:00.038665878,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.038666031,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.038667101,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.038667248,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.038667440,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.038729886,0,0,0,0,0,0,10,1,0,0,10,1
2026-03-02 12:00:00.038731279,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.038732290,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.038733595,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.038735089,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.038735393,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.038756355,0,0,0,0,0,0,0,0,0,0,20,1
2026-03-02 12:00:00.038760185,0,0,0,0,0,0,20,1,0,0,0,0
2026-03-02 12:00:00.038883229,0,0,0,0,0,0,0,0,0,0,100,1
2026-03-02 12:00:00.039106419,0,0,0,0,0,0,0,0,0,0,18,1
2026-03-02 12:00:00.039232153,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.039233119,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.039233405,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.039233544,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.039233695,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.039421698,0,0,0,0,0,0,0,0,25,1,0,0
2026-03-02 12:00:00.039436720,0,0,0,0,50,1,0,0,0,0,0,0
2026-03-02 12:00:00.040065779,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.040065908,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.040066220,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.040066522,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.040066731,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.040771167,0,0,0,0,0,0,0,0,25,1,0,0
2026-03-02 12:00:00.040874599,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.041461179,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.041461447,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.041461742,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.041462712,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.041462880,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.042172887,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.042173233,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.042173409,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.042173721,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.042173930,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.042223332,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.042223618,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.042224047,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.042224239,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.042225675,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.043357218,0,0,0,0,0,0,1,1,0,0,0,0
2026-03-02 12:00:00.043586404,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.043586690,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.043587671,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.043587808,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.043587898,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.043612289,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.043612538,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.043612750,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.043612920,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.043613168,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.043636151,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.043636263,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.043636405,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.043636547,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.043636678,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044083994,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044084184,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044084382,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044084517,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044084694,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044125703,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044125940,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044126854,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044127199,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044127285,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044165269,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044166216,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044166352,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044166476,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044166607,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044188172,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044188472,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044188837,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044189018,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.044189257,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.045473069,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.048405952,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.048434643,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.048782217,0,0,50,1,0,0,0,0,0,0,0,0
2026-03-02 12:00:00.048816415,0,0,0,0,0,0,0,0,50,1,0,0
2026-03-02 12:00:00.048817639,0,0,0,0,0,0,0,0,25,1,0,0
2026-03-02 12:00:00.048820147,0,0,0,0,0,0,40,1,0,0,0,0
2026-03-02 12:00:00.048820384,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.048845788,0,0,0,0,0,0,0,0,10,1,0,0
2026-03-02 12:00:00.048846343,0,0,0,0,0,0,40,1,0,0,0,0
2026-03-02 12:00:00.048860443,0,0,0,0,0,0,100,1,0,0,0,0
2026-03-02 12:00:00.048866220,0,0,0,0,0,0,20,1,0,0,0,0
2026-03-02 12:00:00.048866612,0,0,0,0,0,0,0,0,0,0,20,1
2026-03-02 12:00:00.048880140,0,0,0,0,0,0,0,0,100,1,0,0
2026-03-02 12:00:00.048883216,0,0,0,0,25,1,0,0,0,0,0,0
2026-03-02 12:00:00.049077455,0,0,0,0,0,0,0,0,0,0,1,1
2026-03-02 12:00:00.049132128,100,1,0,0,0,0,0,0,0,0,0,0
2026-03-02 12:00:00.049162875,0,0,0,0,0,0,0,0,0,0,40,1
2026-03-02 12:00:00.049275922,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.049276387,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.049276591,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.049276825,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.049276989,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.049530932,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.049531084,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.049531298,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.049531435,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.049531592,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.049552954,0,0,0,0,0,0,0,0,100,1,0,0
2026-03-02 12:00:00.051947335,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.051948250,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.051948547,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.051950528,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.051950651,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.052281333,0,0,0,0,0,0,0,0,100,1,0,0
2026-03-02 12:00:00.052356111,0,0,0,0,0,0,0,0,100,1,0,0
2026-03-02 12:00:00.052413787,0,0,0,0,0,0,0,0,100,1,0,0
2026-03-02 12:00:00.054742819,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.054958644,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.055223489,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.061033412,0,0,0,0,0,0,5,1,0,0,0,0
2026-03-02 12:00:00.062738849,0,0,0,0,25,1,0,0,0,0,0,0
2026-03-02 12:00:00.062740306,0,0,0,0,25,1,0,0,0,0,0,0
2026-03-02 12:00:00.062743960,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.069356692,0,0,0,0,10,1,0,0,0,0,0,0
2026-03-02 12:00:00.072113352,0,0,0,0,0,0,0,0,100,1,0,0
2026-03-02 12:00:00.072129737,0,0,0,0,0,0,0,0,100,1,0,0
2026-03-02 12:00:00.072235912,0,0,0,0,0,0,0,0,100,1,0,0
2026-03-02 12:00:00.073620913,0,0,0,0,0,0,5,1,0,0,0,0
2026-03-02 12:00:00.073718580,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.074221152,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.074279765,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.074933305,0,0,0,0,0,0,0,0,0,0,20,1
2026-03-02 12:00:00.074966105,0,0,0,0,0,0,0,0,17,1,0,0
2026-03-02 12:00:00.075369955,0,0,0,0,0,0,0,0,0,0,50,1
2026-03-02 12:00:00.075382718,0,0,0,0,0,0,0,0,0,0,100,1
2026-03-02 12:00:00.086625822,0,0,0,0,0,0,4,1,0,0,0,0
2026-03-02 12:00:00.087887435,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.087888878,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.087889285,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.087891222,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.087891434,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.091974884,0,0,0,0,10,1,0,0,0,0,0,0
2026-03-02 12:00:00.094663902,0,0,0,0,25,1,0,0,0,0,0,0
2026-03-02 12:00:00.094696228,0,0,0,0,50,1,0,0,0,0,0,0
2026-03-02 12:00:00.094708942,0,0,0,0,50,1,0,0,0,0,0,0
2026-03-02 12:00:00.095129694,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.095963230,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.095990186,0,0,0,0,0,0,0,0,0,0,40,1
2026-03-02 12:00:00.095997689,0,0,0,0,0,0,0,0,0,0,10,1
2026-03-02 12:00:00.096041724,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.096042713,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.096043805,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.096044836,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.096795791,0,0,0,0,0,0,0,0,0,0,100,1
2026-03-02 12:00:00.096839676,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.096936837,0,0,0,0,0,0,0,0,0,0,4,1
2026-03-02 12:00:00.097540812,0,0,0,0,0,0,0,0,0,0,10,1
2026-03-02 12:00:00.097567011,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.098050110,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.098051099,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.098051435,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.098052706,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.098052884,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.098136615,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.098136971,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.098137493,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.098137706,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.098138457,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.102772958,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.125264254,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.125298580,0,0,0,0,0,0,100,1,0,0,0,0
2026-03-02 12:00:00.125350112,0,0,0,0,0,0,10,1,0,0,0,0
2026-03-02 12:00:00.125375579,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.125384710,0,0,0,0,0,0,50,1,0,0,0,0
2026-03-02 12:00:00.125398302,0,0,0,0,0,0,0,0,25,1,0,0
2026-03-02 12:00:00.125405668,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.125466576,0,0,0,0,0,0,0,0,100,1,0,0
2026-03-02 12:00:00.125823006,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.125823276,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.125823664,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.125826200,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.125826393,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.126123694,0,0,0,0,0,0,50,1,0,0,0,0
2026-03-02 12:00:00.126142046,0,0,0,0,0,0,50,1,0,0,0,0
2026-03-02 12:00:00.126288728,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.126290405,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.126290620,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.126290716,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.127530208,0,0,0,0,0,0,0,0,0,0,40,1
2026-03-02 12:00:00.128493022,0,0,0,0,25,1,0,0,0,0,0,0
2026-03-02 12:00:00.128582467,0,0,0,0,0,0,20,1,0,0,0,0
2026-03-02 12:00:00.130348831,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.130382774,0,0,0,0,0,0,0,0,0,0,10,1
2026-03-02 12:00:00.130409752,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.132153705,0,0,0,0,0,0,0,0,0,0,50,1
2026-03-02 12:00:00.132177225,0,0,0,0,0,0,0,0,0,0,50,1
2026-03-02 12:00:00.134082205,0,0,0,0,0,0,5,1,0,0,0,0
2026-03-02 12:00:00.134117761,0,0,0,0,0,0,0,0,0,0,100,1
2026-03-02 12:00:00.134154699,0,0,0,0,0,0,50,1,0,0,0,0
2026-03-02 12:00:00.135808717,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.135810953,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.135811966,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.135812254,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.135812493,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.136364919,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.136457776,0,0,0,0,10,1,0,0,0,0,0,0
2026-03-02 12:00:00.137051493,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.137894560,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.141742810,0,0,0,0,0,0,20,1,0,0,0,0
2026-03-02 12:00:00.141772343,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.141795387,0,0,0,0,0,0,20,1,0,0,0,0
2026-03-02 12:00:00.141800323,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.141848580,20,1,0,0,0,0,0,0,0,0,0,0
2026-03-02 12:00:00.141871347,0,0,0,0,10,1,0,0,0,0,0,0
2026-03-02 12:00:00.141874652,0,0,0,0,0,0,0,0,0,0,20,1
2026-03-02 12:00:00.141880816,0,0,0,0,0,0,0,0,0,0,50,1
2026-03-02 12:00:00.141882207,0,0,0,0,40,1,0,0,0,0,0,0
2026-03-02 12:00:00.141885673,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.141894592,0,0,0,0,25,1,0,0,0,0,0,0
2026-03-02 12:00:00.141902349,0,0,0,0,25,1,0,0,0,0,0,0
2026-03-02 12:00:00.141913374,0,0,0,0,25,1,0,0,0,0,0,0
2026-03-02 12:00:00.141915104,0,0,0,0,0,0,0,0,0,0,43,1
2026-03-02 12:00:00.141922433,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.141942916,0,0,0,0,0,0,0,0,0,0,50,1
2026-03-02 12:00:00.141973587,0,0,0,0,0,0,0,0,0,0,5,1
2026-03-02 12:00:00.142250034,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.142255710,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.142255934,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.142257010,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.142257357,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.142257496,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.142346466,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.142369093,0,0,0,0,0,0,20,1,0,0,0,0
2026-03-02 12:00:00.142385053,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.142385391,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.142385689,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.142385917,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.142400506,0,0,0,0,0,0,0,0,100,1,0,0
2026-03-02 12:00:00.142576910,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.144907668,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.144907859,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.144909067,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.144909374,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.145877450,0,0,0,0,0,0,25,1,0,0,0,0
2026-03-02 12:00:00.147531411,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.151698990,20,1,0,0,0,0,0,0,0,0,0,0
2026-03-02 12:00:00.151720939,0,0,0,0,100,1,0,0,0,0,0,0
2026-03-02 12:00:00.151726110,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.151729100,0,0,0,0,40,1,0,0,0,0,0,0
2026-03-02 12:00:00.151734723,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.151735960,0,0,0,0,50,1,0,0,0,0,0,0
2026-03-02 12:00:00.151743441,0,0,0,0,25,1,0,0,0,0,0,0
2026-03-02 12:00:00.151748668,0,0,0,0,0,0,0,0,0,0,43,1
2026-03-02 12:00:00.151941986,0,0,0,0,0,0,0,0,0,0,5,1
2026-03-02 12:00:00.152161166,0,0,0,0,0,0,0,0,0,0,25,1
2026-03-02 12:00:00.152170021,0,0,0,0,50,1,0,0,0,0,0,0
2026-03-02 12:00:00.152171610,0,0,0,0,18,1,0,0,0,0,0,0
2026-03-02 12:00:00.152219746,0,0,0,0,0,0,0,0,0,0,100,1
2026-03-02 12:00:00.152245296,0,0,0,0,0,0,0,0,50,1,0,0
2026-03-02 12:00:00.152301468,0,0,0,0,25,1,0,0,0,0,0,0
2026-03-02 12:00:00.152302359,0,0,0,0,0,0,0,0,25,1,0,0
2026-03-02 12:00:00.152312428,0,0,0,0,0,0,0,0,25,1,0,0
2026-03-02 12:00:00.152454523,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.152455486,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.152455761,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.152456029,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.152744891,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.152745055,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.152746164,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.152746329,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.152746486,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.152799846,0,0,0,0,0,0,0,0,100,1,0,0
2026-03-02 12:00:00.152833321,0,0,0,0,0,0,0,0,10,1,0,0
2026-03-02 12:00:00.152834133,0,0,0,0,10,1,0,0,0,0,0,0
2026-03-02 12:00:00.153009009,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.153009218,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.153009491,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.153009609,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.153009904,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.153245002,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.153245822,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.153246201,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.153246398,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.153250462,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.153250715,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.153250917,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.153251171,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.153251506,0,0,0,0,0,0,100,1,0,0,100,1
2026-03-02 12:00:00.153314654,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.153314921,0,0,0,0,100,1,0,0,100,1,0,0
2026-03-02 12:00:00.153315238,0,0,0,0,100,1,0,0,100,1,0,0
