method,baseline,n_pairs,pnl_diff_mean,pnl_diff_ci_low,pnl_diff_ci_high,p_value,win_rate,nd_pnl_diff_mean,sharpe_diff_mean,mean_abs_inventory_diff
soft_as_low_risk_lam_0p10,paper_cppo,15,15.099999999999921,9.191127001813706,21.008872998186135,0.00008094185252970095,0.9333333333333333,411.7904005262149,0.47285778841625176,34.99767138599105
profit_ppo,paper_cppo,15,5.596969696970392,0.3627310455140593,10.831208348426724,0.03781904664925902,0.7333333333333333,198.41743287264748,0.22447495459018615,7.313400397416791
soft_as_low_risk_lam_0p10,profit_ppo,15,9.50303030302953,5.445641076507154,13.560419529551904,0.00018625441270165167,0.9333333333333333,213.37296765356737,0.24838283382606557,27.684270988574266
